date;BTC;LTC;DASH;ETH;1INCH;ADA;ARB;ATOM;BNB;DOT;DYDX;IMX;MATIC;SOL;XMR;XRP;ZEC
08.01.2022;41443,30;130,6206;138,3759;3128,5540;2,1439;1,1940;0;37,1411;438,5294;24,3919;6,8651;3,6342;2,0249;140,7597;188,2865;0,751;145,7859
09.01.2022;41995,82;130,6280;147,1933;3140,6182;2,1519;1,1784;0;36,0379;436,3349;24,5529;6,7588;3,6541;2,0675;141,8770;188,8187;0,7538;140,1161
10.01.2022;40980,42;126,9963;147,3697;3060,3158;2,0863;1,1286;0;35,4350;426,5677;23,8555;6,4302;3,8403;2,0384;137,0389;186,8220;0,7315;142,3025
11.01.2022;42196,93;129,7096;148,3969;3152,9874;2,1014;1,1591;0;37,9599;444,1021;24,7401;6,7258;3,5956;2,2056;138,6241;187,1729;0,7536;141,6952
12.01.2022;43324,74;136,4032;141,7802;3307,7006;2,2013;1,2447;0;40,4393;473,0489;26,5160;7,4631;3,6657;2,3764;145,5672;196,5643;0,7824;144,2055
13.01.2022;43353,06;138,6643;141,5044;3321,7085;2,364;1,2906;0;39,3767;477,9675;26,6951;7,8751;3,6321;2,3402;151,6707;213,3482;0,7817;145,3156
14.01.2022;42659,20;141,1145;143,3123;3266,6089;2,3633;1,2661;0;38,7128;480,1157;26,7439;7,7721;3,5625;2,269;146,3752;223,8158;0,7721;140,7703
15.01.2022;43193,63;147,1793;140,6812;3321,3733;2,3839;1,2863;0;40,0241;493,9170;27,6543;7,8556;3,6084;2,3502;146,8782;223,6903;0,7796;143,7899
16.01.2022;43062,30;146,4945;140,0102;3333,6404;2,4106;1,3543;0;41,2924;497,3575;27,8945;7,7267;3,9742;2,3292;149,0537;220,3752;0,7773;143,0896
17.01.2022;42423,23;149,1113;135,7756;3255,0788;2,3278;1,4891;0;41,1896;483,5774;26,4522;7,3609;3,9666;2,3057;142,7474;220,8901;0,7662;138,8903
18.01.2022;41959,42;146,0691;132,3350;3165,3052;2,1983;1,5210;0;38,2154;468,8760;25,1736;7,1142;3,6727;2,1592;138,6209;208,6260;0,7536;134,6969
19.01.2022;41856,05;138,2070;129,3549;3112,6019;2,1321;1,4277;0;37,1196;463,7604;24,5373;6,9355;3,6519;2,074;137,7474;205,8422;0,7396;129,1205
20.01.2022;42020,59;136,3051;127,2644;3130,3877;2,1338;1,3384;0;39,4477;458,8455;24,2408;7,5847;3,5478;2,0712;135,1479;198,7364;0,74;125,4147
21.01.2022;38335,56;121,2715;112,9308;2750,0776;1,8919;1,1915;0;36,3896;409,1945;21,2678;7,8615;3,0147;1,8313;117,7277;179,5634;0,6736;110,3903
22.01.2022;35499,76;107,8792;97,1494;2468,6084;1,6912;1,0369;0;31,0921;363,6603;18,2163;6,7655;2,4463;1,578;100,7000;157,5927;0,6039;94,1965
23.01.2022;35599,60;109,4681;97,2691;2460,5323;1,6479;1,1093;0;31,7007;372,6598;18,4712;6,1534;2,4215;1,5902;98,9160;153,4813;0,6134;94,8156
24.01.2022;35157,13;105,2056;90,3443;2347,6794;1,5554;1,0385;0;33,3367;360,1774;17,3430;5,5868;2,2441;1,477;90,0339;145,5860;0,5927;89,6851
25.01.2022;36602,53;107,9928;90,3160;2427,9858;1,5728;1,0344;0;36,0568;372,3817;18,2079;5,9801;2,3221;1,5088;93,5502;143,7564;0,6054;92,7065
26.01.2022;37580,19;110,7030;93,3394;2557,7439;1,6828;1,0864;0;33,6151;383,6753;18,7544;5,929;2,7490;1,6659;96,5063;150,5090;0,6302;92,8486
27.01.2022;36380,87;106,5941;90,8369;2417,7145;1,5869;1,0434;0;30,7189;375,7293;17,7804;5,7074;2,7715;1,5793;90,0376;144,3673;0,6072;86,7662
28.01.2022;37071,77;107,8036;93,0490;2456,7123;1,6089;1,0362;0;29,0190;384,8042;17,9461;5,7695;2,6803;1,6226;90,4147;145,0422;0,6032;89,1013
29.01.2022;37986,86;110,0859;95,8409;2576,6268;1,6927;1,0610;0;29,3293;389,1716;18,5467;6,0209;2,8004;1,6957;94,7100;152,0971;0,6165;93,8739
30.01.2022;37849,76;109,8548;95,2353;2590,7875;1,6779;1,0515;0;27,8305;381,0134;18,4105;5,9606;2,6677;1,6431;94,4756;150,3158;0,6109;94,8318
31.01.2022;37678,27;107,9667;91,7447;2591,2264;1,6367;1,0346;0;27,2109;375,4263;18,3391;5,7663;2,6028;1,5908;94,9914;144,5711;0,6021;91,7251
01.02.2022;38611,15;112,4488;95,7352;2741,6699;1,6904;1,0649;0;28,8336;380,9720;19,5735;5,9828;2,8325;1,6483;106,0061;145,8725;0,6213;96,9642
02.02.2022;37820,43;112,0971;96,1376;2714,9026;1,6777;1,0631;0;27,6138;376,3889;19,6061;6,0864;2,9523;1,5964;104,5966;147,2130;0,6146;100,6780
03.02.2022;36763,01;108,3380;92,8420;2649,4709;1,6235;1,0378;0;27,6241;365,6423;18,4653;5,8508;3,5653;1,5179;98,5723;143,9408;0,6;98,6495
04.02.2022;39248,14;114,8193;98,6215;2825,4681;1,7053;1,0907;0;29,9357;384,2342;19,5891;6,2542;3,0951;1,6174;106,3821;155,7551;0,6303;103,3580
05.02.2022;41440,66;121,3142;104,3227;3010,0080;1,7981;1,1371;0;31,1356;413,2201;21,2814;6,6806;2,9771;1,7132;114,3020;166,1629;0,6676;114,2303
06.02.2022;41868,14;124,4057;106,0055;3013,0395;1,8167;1,1254;0;31,0955;414,8086;21,4084;6,8948;2,8504;1,7162;114,0069;170,5063;0,6737;120,8348
07.02.2022;43054,57;132,2348;111,3899;3091,5286;1,8823;1,1668;0;31,7924;426,2824;22,0396;7,5302;2,9131;1,8802;117,2789;177,9803;0,75;125,9549
08.02.2022;44033,31;136,5570;114,4338;3127,6854;1,8846;1,1955;0;31,1540;425,3112;22,1012;7,7085;2,9560;1,9731;115,0036;181,0839;0,8569;128,2193
09.02.2022;43974,03;136,7491;114,0348;3161,6125;1,8962;1,1829;0;30,5624;417,5471;21,6678;7,8889;2,7686;1,9766;113,3554;180,8133;0,8777;130,0405
10.02.2022;44517,67;139,0941;113,9198;3169,1498;1,8702;1,1833;0;29,9582;422,5608;21,4922;8,059;2,7076;1,9922;110,4158;182,5225;0,8614;124,6473
11.02.2022;42954,31;130,1529;108,6671;3005,7710;1,7603;1,1168;0;27,8168;406,4290;19,6696;7,5222;2,4531;1,7916;101,5461;173,7721;0,7912;122,6676
12.02.2022;42418,73;124,8557;103,6833;2924,7295;1,6963;1,0626;0;27,2180;400,9198;18,8852;7,1179;2,2936;1,7078;96,4869;169,8208;0,7992;118,5438
13.02.2022;42320,37;126,4063;103,4657;2896,2909;1,6628;1,0529;0;26,8146;401,1285;18,8503;7,0057;2,3522;1,6844;94,4832;172,9837;0,8202;116,8872
14.02.2022;42225,33;124,4368;101,9231;2898,4791;1,6759;1,0371;0;26,3849;397,6131;18,4854;7,0402;2,2633;1,6472;94,4146;172,6019;0,7964;117,2471
15.02.2022;43565,54;128,1241;106,6916;3048,8236;1,7431;1,0813;0;28,1311;419,3610;19,4559;7,4933;2,3800;1,76;100,7488;178,9672;0,8264;124,9368
16.02.2022;44013,91;128,8670;111,1316;3117,6366;1,8015;1,0898;0;28,4000;428,2334;19,6350;7,3609;2,4111;1,8134;101,8926;180,9408;0,8323;123,2288
17.02.2022;42146,46;122,0528;110,8882;3004,6107;1,7373;1,0511;0;29,1666;415,6286;18,9145;6,9516;2,2578;1,7495;97,5467;171,7451;0,7999;119,5118
18.02.2022;40278,21;118,1879;107,1694;2848,1607;1,6208;1,0150;0;27,8774;402,2730;18,1288;6,4288;2,1150;1,6442;92,8852;162,9419;0,7818;112,9421
19.02.2022;40064,42;115,3038;103,5252;2766,2231;1,5669;0,9972;0;26,7867;400,0147;17,8030;6,2921;2,0020;1,6046;90,7403;161,8482;0,8109;111,5790
20.02.2022;39103,47;112,3826;98,9666;2673,4271;1,5246;0,9600;0;26,1426;387,8814;17,3049;5,9582;1,8738;1,5661;89,5954;156,3517;0,7958;108,0738
21.02.2022;38152,90;108,7178;93,9565;2658,8665;1,4548;0,9199;0;25,4812;374,4485;16,8788;5,6882;1,7455;1,5051;89,2652;154,4692;0,7493;107,3088
22.02.2022;37412,70;104,3799;89,3569;2578,8534;1,3757;0,8560;0;24,0661;362,2896;16,2483;5,4237;1,6211;1,4123;84,1180;146,1093;0,7015;99,1725
23.02.2022;38150,02;108,2694;92,3517;2663,2347;1,4341;0,9110;0;25,7204;374,8034;16,6689;5,5058;1,6385;1,5031;88,7209;152,2945;0,7172;101,5607
24.02.2022;36644,72;99,1767;83,4378;2491,7522;1,2862;0,8150;0;23,5424;345,6327;15,2951;4,8628;1,4365;1,3738;84,2081;140,8803;0,6684;94,1857
25.02.2022;38863,41;106,1162;90,1445;2697,9978;1,4037;0,8670;0;25,8298;366,9588;16,6098;5,315;1,5141;1,4896;90,9575;150,5615;0,726;103,9825
26.02.2022;39348,55;110,1889;93,7282;2796,8885;1,4445;0,9066;0;28,7067;378,2769;17,9339;5,5926;1,5503;1,5421;92,1500;156,0717;0,7653;107,9913
27.02.2022;38503,51;106,0383;91,1116;2703,4691;1,4477;0,8756;0;28,1295;370,1316;17,9130;5,2357;1,4793;1,487;88,1684;154,2643;0,7373;104,9255
28.02.2022;40519,31;107,7076;93,5368;2752,5834;1,4182;0,9040;0;28,9288;376,0123;17,8471;5,4458;1,4688;1,526;92,4379;159,2538;0,7496;109,3385
01.03.2022;43863,43;113,1238;99,8095;2948,2218;1,5098;0,9746;0;31,6058;404,6959;18,9547;5,7746;1,5677;1,6172;98,1580;174,8585;0,7803;118,3874
02.03.2022;44247,57;111,9242;100,2823;2972,9940;1,5084;0,9509;0;31,3662;409,6812;18,8163;5,8411;1,5177;1,6389;101,4500;177,0779;0,7721;121,8583
03.03.2022;42955,25;110,7348;98,7893;2879,9051;1,4596;0,9145;0;32,8092;405,2751;18,2173;5,8106;1,4485;1,5988;97,8456;175,7501;0,7612;125,9594
04.03.2022;40601,20;106,1035;92,5707;2708,5056;1,3841;0,8660;0;32,4225;387,6115;17,2738;5,2221;1,3784;1,5225;91,5354;167,6870;0,7288;122,5312
05.03.2022;39169,70;102,7500;88,7566;2637,6478;1,3373;0,8523;0;30,6475;377,3989;16,9883;5,0482;1,2887;1,4837;88,6285;160,8770;0,736;115,8898
06.03.2022;38919,36;103,5450;87,9336;2613,7998;1,331;0,8465;0;29,4503;380,0281;17,0615;4,9965;1,2147;1,4723;87,0548;165,9237;0,7418;113,2588
07.03.2022;38329,86;100,4043;87,1399;2545,9817;1,2848;0,8137;0;28,3338;374,2907;16,5815;4,8284;1,3711;1,4355;83,3452;158,1490;0,7302;108,7115
08.03.2022;38625,04;100,3092;91,1454;2553,0393;1,2932;0,8046;0;28,3191;382,6351;16,7895;4,859;1,6365;1,4403;83,1404;179,8652;0,7223;123,6496
09.03.2022;40542,32;104,7593;98,7234;2666,1038;1,3436;0,8307;0;29,4868;391,7990;17,4802;4,9924;1,5820;1,4843;85,7665;196,0367;0,7452;141,0167
10.03.2022;40387,71;103,7722;99,1732;2646,3098;1,3603;0,8203;0;28,8905;378,9579;17,3098;4,8445;1,5735;1,4616;84,6518;179,3206;0,7504;145,1567
11.03.2022;39204,97;103,4984;99,9593;2598,8867;1,3404;0,8013;0;27,7336;372,5236;17,5623;4,6556;1,6599;1,4294;82,1540;173,3926;0,7668;152,8649
12.03.2022;39039,65;106,2827;98,1828;2582,6610;1,3465;0,7948;0;27,7162;375,6579;18,1952;4,7226;1,8192;1,4136;81,6893;178,1243;0,8132;151,3060
13.03.2022;38461,62;104,5175;97,6313;2548,8482;1,3565;0,8008;0;26,7781;368,9423;17,7697;4,5354;1,8142;1,3873;80,4182;184,3631;0,7808;151,5922
14.03.2022;38697,89;103,6310;95,6608;2554,1851;1,3223;0,7968;0;26,4848;366,9009;17,4543;4,4328;1,6497;1,3687;80,1623;180,1928;0,7639;149,9826
15.03.2022;39045,37;105,5755;95,7365;2588,0108;1,3291;0,8004;0;26,9347;368,4692;17,5368;4,4766;1,5809;1,3685;82,2323;183,9740;0,7606;142,9119
16.03.2022;40225,36;108,6672;97,1591;2694,6942;1,4368;0,8166;0;27,7833;377,3255;18,4449;4,5736;1,5567;1,4175;84,7126;187,7108;0,7763;144,5788
17.03.2022;40974,01;110,1373;98,2295;2788,6455;1,4996;0,8428;0;28,5724;387,4634;18,9640;4,7997;1,6201;1,4669;88,7194;188,6804;0,7924;156,3355
18.03.2022;41238,21;110,6207;96,4133;2872,4592;1,5369;0,8404;0;27,9966;392,0087;18,6768;4,7601;1,5675;1,4664;88,1735;191,2409;0,7893;158,8450
19.03.2022;41958,09;114,0555;101,3561;2945,2331;1,6565;0,8820;0;28,8957;400,6746;19,3368;5,1424;1,8709;1,5151;91,8517;196,5216;0,8094;174,7391
20.03.2022;41618,37;114,8188;109,2932;2890,7245;1,5907;0,8898;0;28,1727;393,6249;18,9097;5,0962;2,1271;1,4945;90,2669;199,4456;0,8095;175,0057
21.03.2022;41059,34;115,1710;118,1002;2895,7561;1,5525;0,8963;0;27,9881;392,7043;18,7596;4,9711;2,1412;1,4691;89,0721;192,1524;0,8212;174,6402
22.03.2022;42022,41;119,4050;127,0837;2965,5200;1,5616;0,9463;0;28,2870;402,5394;19,5539;5,1015;2,2524;1,4956;90,9356;193,9095;0,8463;178,6162
23.03.2022;42382,47;121,5699;132,1405;2984,5296;1,5779;1,0307;0;27,7982;404,8988;20,4678;5,0516;2,2772;1,5224;92,8812;194,3647;0,832;179,1486
24.03.2022;43423,32;124,0331;128,7467;3064,8156;1,6054;1,1342;0;28,7371;411,2379;20,8966;5,2039;2,2367;1,5906;98,6530;199,1958;0,8394;186,9057
25.03.2022;44348,18;124,7057;127,4496;3135,4147;1,6036;1,1189;0;28,8409;413,6554;20,7891;5,3484;2,1877;1,6112;100,8912;201,8286;0,8333;194,3829
26.03.2022;44450,23;123,8139;128,5812;3119,0631;1,5958;1,1193;0;28,4895;412,1176;20,6591;5,2798;2,2101;1,5958;100,4811;204,4582;0,8281;203,4762
27.03.2022;45616,77;126,4944;129,2323;3209,8220;1,6942;1,1450;0;29,0419;421,6093;21,5932;5,4777;2,2854;1,649;103,1997;210,5209;0,8439;203,0092
28.03.2022;47383,37;130,1143;132,2840;3350,6367;1,7698;1,2021;0;30,3817;434,6003;22,5730;5,7974;2,4639;1,693;109,2665;217,1793;0,8813;201,1249
29.03.2022;47559,13;129,7389;131,4496;3401,9679;1,8087;1,2037;0;30,4897;435,7582;22,3961;5,8388;2,6414;1,6874;110,5174;219,9852;0,8665;194,5906
30.03.2022;47198,49;130,4628;131,8159;3392,1396;1,7968;1,1918;0;30,3954;438,1908;22,3641;5,9437;2,6257;1,6793;115,8775;219,8005;0,86;192,7431
31.03.2022;46439,17;127,5489;131,3332;3353,1376;1,8306;1,1809;0;29,9119;438,2558;22,0735;6,3886;2,5560;1,6774;124,4941;217,4036;0,8368;186,3883
01.04.2022;45496,24;122,9991;126,4313;3343,7281;1,7812;1,1397;0;28,7027;430,4949;21,4164;6,1911;2,3813;1,6379;127,8267;215,4219;0,8217;182,6392
02.04.2022;46401,21;126,2809;128,9944;3481,4762;1,9697;1,1721;0;30,9663;445,0740;22,8637;6,75;2,5776;1,6881;137,4631;217,4941;0,8366;184,4420
03.04.2022;46466,20;126,7361;129,5078;3496,7891;1,9511;1,1723;0;31,9190;443,9033;23,0565;6,844;2,5134;1,6774;135,6887;214,0219;0,8336;178,0348
04.04.2022;46006,88;125,4543;130,1194;3478,1195;1,9061;1,2022;0;31,3459;442,2177;22,4343;6,734;2,4724;1,6503;132,1410;217,6687;0,8267;171,5979
05.04.2022;46318,90;125,1305;131,5739;3477,8414;1,8852;1,1922;0;30,2134;452,3503;22,4327;6,5208;2,4378;1,6327;131,2886;223,4400;0,8249;171,7143
06.04.2022;44353,59;117,7370;120,4604;3289,3180;1,7249;1,1102;0;28,1153;431,7569;20,7615;5,7633;2,1622;1,524;119,8181;218,1088;0,7891;168,0039
07.04.2022;43377,65;113,1497;114,8336;3209,2421;1,6314;1,0714;0;27,2151;427,8185;20,1055;5,4851;2,0726;1,4861;115,7892;220,4795;0,7734;166,7940
08.04.2022;43034,57;112,8151;113,4438;3239,6404;1,6306;1,0587;0;27,7956;429,9747;19,8953;5,3371;2,0880;1,4782;115,1992;221,1280;0,7716;173,8794
09.04.2022;42483,96;111,6687;113,9390;3224,5005;1,625;1,0345;0;27,0491;424,0528;19,5677;5,1078;2,1743;1,4487;110,8521;230,0723;0,76;167,7454
10.04.2022;42693,42;112,7747;113,2648;3257,0753;1,6309;1,0481;0;26,9545;423,9435;19,7389;5,1463;2,1184;1,4576;112,9190;236,7060;0,7638;165,6880
11.04.2022;40870,36;106,7938;105,4578;3086,1021;1,5138;0,9739;0;24,9849;405,5745;18,1330;4,7786;1,8956;1,3786;105,0442;229,4764;0,7201;152,6193
12.04.2022;39998,24;103,9554;102,5311;3017,2375;1,4867;0,9504;0;24,5573;404,7842;17,5948;4,705;1,7919;1,3983;103,8970;236,3524;0,708;145,7652
13.04.2022;40562,31;107,4049;104,0411;3064,4758;1,5231;0,9573;0;24,6639;417,5829;17,8515;4,764;1,8002;1,4035;103,0477;233,0706;0,7143;148,3964
14.04.2022;40564,11;109,2177;104,6944;3063,1839;1,5289;0,9541;0;24,4581;419,4297;17,9942;4,7452;1,8465;1,3987;103,1996;232,0502;0,7253;148,5085
15.04.2022;40240,52;109,9858;108,3416;3022,6597;1,5179;0,9452;0;24,1081;416,6902;18,1038;4,6373;1,7827;1,3843;101,3856;234,0747;0,7593;146,5709
16.04.2022;40355,10;112,5233;108,5919;3045,3863;1,5113;0,9504;0;24,1747;415,2540;18,4540;4,6929;1,8055;1,3866;102,1174;233,8469;0,7829;144,9870
17.04.2022;40093,00;111,8254;107,0002;3032,0237;1,4899;0,9382;0;23,8148;411,9543;18,2535;4,6596;1,7865;1,366;102,5880;238,9122;0,767;141,5912
18.04.2022;39824,80;108,4823;104,9766;2977,1023;1,4421;0,9068;0;23,3114;407,4061;17,7300;4,4042;1,6842;1,3616;98,8021;250,1399;0,7499;145,2331
19.04.2022;41142,42;112,3805;108,3461;3079,9169;1,5095;0,9413;0;24,2366;419,6518;18,4968;4,8157;1,8646;1,4235;104,8881;259,0380;0,7698;158,2905
20.04.2022;41539,61;112,4685;107,5864;3101,1142;1,5482;0,9533;0;24,5890;423,2854;19,0264;4,9752;2,0122;1,4319;107,7023;260,8339;0,7593;158,5750
21.04.2022;41454,57;110,1862;105,2925;3065,9798;1,5558;0,9323;0;23,9728;413,6884;18,8656;4,7428;1,9836;1,4161;105,1661;277,2212;0,7445;163,1826
22.04.2022;40039,91;106,9450;103,7630;2983,3448;1,5391;0,9085;0;23,3973;408,5961;18,3159;4,6482;1,8647;1,4154;101,5212;274,2846;0,7271;163,2748
23.04.2022;39642,96;106,2233;103,0309;2950,8222;1,4604;0,8975;0;23,1570;403,5637;18,6247;4,7155;1,8283;1,3788;100,7446;270,7154;0,716;155,8717
24.04.2022;39538,54;105,0341;100,8798;2941,8638;1,436;0,8896;0;22,7821;401,7116;18,6270;4,5762;1,7800;1,357;100,6027;258,7596;0,7046;158,0901
25.04.2022;39400,36;102,1060;96,8839;2909,3905;1,3692;0,8652;0;21,6265;393,8854;17,7006;4,3533;1,7017;1,3242;98,0458;248,4275;0,673;156,6700
26.04.2022;39273,98;101,3072;96,8072;2903,8775;1,344;0,8601;0;21,2142;394,4835;17,3528;4,2699;1,7379;1,296;98,4006;245,4620;0,6684;156,7778
27.04.2022;38691,28;99,9589;94,5808;2856,5755;1,3105;0,8381;0;21,0167;389,2296;16,9004;4,1438;1,6912;1,2528;97,8851;228,7459;0,6508;147,4904
28.04.2022;39599,88;102,0287;97,1761;2916,9191;1,3187;0,8395;0;20,9974;398,4821;17,0774;4,3322;1,6980;1,2514;98,5241;230,6717;0,6455;148,7957
29.04.2022;39052,67;101,4971;95,0917;2861,7108;1,2731;0,8209;0;20,1074;400,0923;16,5400;4,3149;1,6152;1,1856;95,6755;226,0997;0,6245;136,7730
30.04.2022;38230,81;98,6454;89,2101;2781,6293;1,2157;0,7788;0;18,5129;388,5768;15,3134;3,6468;1,4375;1,0945;88,7016;223,1666;0,604;122,2767
01.05.2022;38103,26;97,5981;87,4691;2782,8177;1,1362;0,7743;0;18,1703;384,0778;15,0005;3,5375;1,4353;1,0711;88,6110;217,9777;0,5956;119,2426
02.05.2022;38613,03;100,0460;88,8629;2829,3500;1,1704;0,7808;0;17,7944;387,4818;15,0892;3,4647;1,5144;1,0804;88,0037;206,1430;0,6155;121,0943
03.05.2022;38104,23;99,5465;88,7425;2810,1692;1,1984;0,7800;0;18,1898;385,9958;14,8774;3,4789;1,5733;1,0818;86,7793;206,8332;0,6116;122,3237
04.05.2022;38802,33;102,9775;91,8552;2866,7030;1,2277;0,8311;0;18,7369;393,0660;15,4856;3,6067;1,7077;1,1245;89,2578;215,7367;0,6259;126,7944
05.05.2022;37771,75;100,9631;91,4401;2824,2708;1,3141;0,8385;0;18,7862;391,8815;15,2621;3,5351;1,6657;1,1078;88,1744;213,4062;0,6187;129,5220
06.05.2022;36048,72;96,1405;86,6251;2699,4815;1,3205;0,7819;0;17,5990;377,2495;14,2857;3,412;1,5140;1,0483;82,5299;209,1359;0,6024;124,3335
07.05.2022;35530,40;95,1856;84,9606;2647,7219;1,3221;0,7675;0;16,9167;370,7445;13,9087;3,3846;1,4511;1,0318;80,0102;211,1138;0,5887;117,5150
08.05.2022;34681,45;93,7776;82,8876;2567,7945;1,3065;0,7463;0;16,0749;358,6055;13,4512;3,6218;1,4011;0,9954;76,8693;210,7338;0,5726;112,9557
09.05.2022;32199,76;85,9630;77,7582;2378,7570;1,1866;0,6778;0;14,2970;327,8074;12,0417;3,3826;1,2754;0,8897;69,7927;196,6655;0,5261;104,2548
10.05.2022;31242,44;79,5757;73,7593;2325,5690;1,071;0,6423;0;13,5389;310,8282;11,3535;2,8937;1,2144;0,8867;67,0950;170,0676;0,5058;96,3039
11.05.2022;30030,49;73,4804;63,7731;2219,9905;1,0024;0,5646;0;11,6756;291,1189;9,8080;2,1292;0,9709;0,7511;54,7507;153,9931;0,4466;85,9157
12.05.2022;28131,29;61,8908;52,9158;1948,0010;0,8681;0,4709;0;9,8738;247,6569;8,3100;1,6541;0,7970;0,5992;45,1893;135,8063;0,3834;78,8427
13.05.2022;29834,34;68,0008;57,5388;2038,4190;0,867;0,5316;0;10,2642;288,2304;10,0306;1,9067;0,8551;0,6662;49,6369;144,8932;0,4207;92,4313
14.05.2022;29438,43;67,2447;58,3455;2009,3186;0,9279;0,5219;0;10,2725;285,4194;10,6314;1,8914;0,8207;0,6627;49,5122;145,3599;0,4186;96,6517
15.05.2022;30404,94;69,0025;60,9771;2076,4871;0,9474;0,5558;0;11,3310;299,1426;11,2149;2,0289;0,8842;0,6972;54,1783;161,4155;0,4318;108,1716
16.05.2022;30261,20;68,4321;59,4161;2065,9150;0,9469;0,5774;0;11,6839;301,1135;11,0959;1,9863;0,8870;0,7008;55,4367;167,2770;0,4294;107,1761
17.05.2022;30127,15;70,2927;58,9531;2063,9874;0,9475;0,5757;0;11,3727;303,5292;10,8816;1,9658;0,8978;0,7017;55,7217;169,5457;0,4299;107,7874
18.05.2022;29654,31;70,1301;58,4273;2007,3946;0,9344;0,5436;0;10,8819;297,4321;10,2933;2,0106;0,8665;0,6791;53,5675;165,0452;0,4232;107,3237
19.05.2022;29557,32;68,6005;56,5083;1966,8889;0,9136;0,5193;0;10,4113;297,3413;9,7835;1,9922;0,8430;0,6411;51,0653;160,0978;0,4097;101,4401
20.05.2022;29714,57;69,9445;58,0028;1989,6868;0,9235;0,5227;0;11,4300;304,8709;9,8412;1,9876;0,8644;0,6478;50,6812;172,0462;0,4199;106,0115
21.05.2022;29306,79;69,2944;57,0884;1964,7260;0,939;0,5237;0;11,1360;306,8183;9,7826;2,0805;0,9243;0,6418;49,8904;175,5306;0,4112;104,5338
22.05.2022;29844,97;70,8967;59,1978;2006,1783;0,9822;0,5351;0;11,2527;317,2515;10,1010;2,1885;0,9986;0,6617;51,4193;180,0980;0,4175;106,0974
23.05.2022;29772,13;71,3325;62,0698;2021,5247;0,9953;0,5329;0;11,6266;326,1519;10,2869;2,1623;0,9872;0,6681;51,6365;190,6309;0,4159;104,7934
24.05.2022;29276,30;69,0915;60,5534;1955,8021;0,9895;0,5100;0;10,9698;321,5882;9,9264;2,0204;0,9582;0,6397;49,0179;189,7901;0,4031;97,2503
25.05.2022;29768,86;69,8493;62,5566;1978,7130;0,9821;0,5198;0;10,9933;330,4296;10,0791;2,0963;0,9478;0,6519;49,0382;198,0879;0,4046;98,4825
26.05.2022;29037,40;64,9134;59,8954;1857,9810;0,935;0,4925;0;10,1033;314,3844;9,4299;1,8979;0,8793;0,6179;45,3172;195,8021;0,3952;89,7964
27.05.2022;28832,26;62,5946;56,5859;1767,2063;0,9071;0,4648;0;9,5025;300,2727;9,2393;1,6824;0,8563;0,5862;42,0106;183,2478;0,3895;85,9066
28.05.2022;28843,78;62,6899;55,6789;1762,2393;0,9097;0,4583;0;9,4339;303,4256;9,3676;1,6842;0,8867;0,5832;42,5567;179,2130;0,3848;86,8737
29.05.2022;29167,71;63,1761;56,5824;1792,1989;0,9124;0,4693;0;9,4188;303,6347;9,6714;1,697;0,9599;0,5877;43,6617;177,8338;0,385;88,0509
30.05.2022;30598,01;66,2906;60,2775;1902,1926;0,9571;0,5241;0;10,0386;313,7554;10,3207;1,8754;1,0853;0,6279;46,1106;195,4463;0,403;94,6678
31.05.2022;31764,35;68,3566;62,8985;1968,5839;0,9895;0,6235;0;10,4394;319,0729;10,3161;2,0091;1,1172;0,6642;46,4147;199,6628;0,419;95,6053
01.06.2022;30704,89;66,2056;63,0893;1868,1343;0,9684;0,5837;0;9,8308;310,5797;9,9892;1,9372;1,0289;0,6295;42,9079;198,0539;0,4084;92,0223
02.06.2022;30124,95;63,4883;59,1955;1817,2876;0,9285;0,5727;0;9,4574;303,8099;9,6728;1,8241;0,9577;0,6076;39,8162;197,9975;0,3995;90,0573
03.06.2022;29997,77;63,2500;58,2539;1792,6429;0,896;0,5715;0;9,3251;301,7722;9,5654;1,7735;0,9515;0,6;39,5848;194,9870;0,3972;88,8357
04.06.2022;29714,51;62,9451;58,2389;1780,5654;0,8671;0,5592;0;9,1087;298,9244;9,3491;1,7133;0,9550;0,5883;37,5095;192,0645;0,3899;88,9480
05.06.2022;29844,86;62,9124;58,5407;1801,2691;0,861;0,5676;0;9,2143;298,7315;9,4086;1,7397;0,9756;0,5957;39,0022;188,8404;0,3948;89,6987
06.06.2022;30780,60;64,6694;60,2069;1859,1481;0,8769;0,6036;0;9,4589;300,3632;9,6266;1,7803;1,0210;0,6248;41,3454;191,4298;0,4017;92,1722
07.06.2022;30381,17;62,9042;58,4989;1794,9179;0,8476;0,6076;0;9,0378;284,7019;9,2009;1,7129;0,9843;0,6067;40,0475;187,4658;0,4007;91,6752
08.06.2022;30592,04;62,8819;58,3675;1800,1691;0,829;0,6378;0;9,0571;289,1682;9,1531;1,6712;0,9682;0,6112;39,4478;185,8616;0,4029;91,9900
09.06.2022;30313,35;61,0478;57,9743;1803,4824;0,8112;0,6414;0;8,9215;289,7196;9,1804;1,7006;0,9712;0,6263;40,1018;185,9645;0,4004;92,4545
10.06.2022;29605,20;58,3190;55,7241;1729,1264;0,7762;0,6039;0;8,5236;290,2633;8,9822;1,697;0,9391;0,625;38,8426;179,3865;0,3949;89,6644
11.06.2022;28813,17;54,8943;51,7485;1590,8665;0,7321;0,5791;0;7,8542;277,7201;8,3861;1,534;0,8523;0,5691;35,5678;169,3514;0,3731;82,8684
